text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
saying a little better immediately ruined the quality sad,negative,positive,0.5906768441200256,0.40932318568229675,0.5906768441200256
dupure vorpur lunch korlam sottie khabar test onek valo nischinte order korun kheye hotash hoben nah,positive,negative,0.5905267000198364,0.5905267000198364,0.4094732701778412
not bad but not good the set menu was average and nachos weren t very good,negative,positive,0.5903581380844116,0.4096418023109436,0.5903581380844116
food was good however the beef sheek kebab was so tiny portion for tk disappointing,positive,negative,0.5902076363563538,0.5902076363563538,0.40979233384132385
delivery person was very cordial,positive,negative,0.5897858738899231,0.5897858738899231,0.4102141261100769
big apple s rice is good last time they gave less amount of meat but this time they gave it right but they increased the price which is very sad that s why now i started buying it from al qaderia their price is lower the taste is also good,positive,negative,0.5895610451698303,0.5895610451698303,0.41043898463249207
chicken was burnt tasted very unpleasant sauce was little bit too watery had no taste chicken jalpari and special poratawas very delicious rest was standard,negative,positive,0.5894344449043274,0.41056549549102783,0.5894344449043274
need bill from restaurant,negative,positive,0.5894014835357666,0.4105985164642334,0.5894014835357666
hello there please open red velvet cake,positive,negative,0.5892756581306458,0.5892756581306458,0.41072431206703186
oder dai ek item but dai onno item,negative,positive,0.58906489610672,0.41093510389328003,0.58906489610672
why is the burger small,negative,positive,0.5890190601348877,0.4109809100627899,0.5890190601348877
pizza was thinner than paper,negative,positive,0.5889360308647156,0.4110639691352844,0.5889360308647156
three cheese pasta was too sweet,negative,positive,0.5885571241378784,0.41144293546676636,0.5885571241378784
price so high,negative,positive,0.588395893573761,0.4116040766239166,0.588395893573761
mashaallah same food same taste,positive,negative,0.5876955986022949,0.5876955986022949,0.4123043715953827
salt beshi hoise,negative,positive,0.5874764323234558,0.4125235676765442,0.5874764323234558
you should have mentioned the meal or,positive,negative,0.587429404258728,0.587429404258728,0.41257065534591675
you should concentrate on your taste quantity,negative,positive,0.5871968865394592,0.41280317306518555,0.5871968865394592
cutchi is high in salt kacchiwala s kacchi is much better than this,negative,positive,0.5871233940124512,0.41287657618522644,0.5871233940124512
meat was not satisfying but the rice was good,negative,positive,0.587113082408905,0.41288697719573975,0.587113082408905
delivery time is late,negative,positive,0.5869583487510681,0.4130416512489319,0.5869583487510681
it s too spicy we want little more spicy test but you gave too much spicy we could note enjoy this meal,negative,positive,0.5866791009902954,0.4133208096027374,0.5866791009902954
this time they provide no pickles and salad with the grill,positive,negative,0.5866066813468933,0.5866066813468933,0.4133933186531067
its ok but the salad and sauce were missing,negative,positive,0.5865959525108337,0.41340401768684387,0.5865959525108337
pls add french fries in ur menu coming from a die hard steakko lover,positive,negative,0.5863736271858215,0.5863736271858215,0.41362640261650085
the amount of meat was not that satisfactory but the taste was good,positive,negative,0.5861546993255615,0.5861546993255615,0.4138452112674713
packaging should be better quantity and taste is good soup must be given with plastic box onthon quality is very bad,positive,negative,0.5856199860572815,0.5856199860572815,0.4143799841403961
quantity is lower than price,negative,positive,0.5855480432510376,0.4144520163536072,0.5855480432510376
taste is good but quantity is very poor,negative,positive,0.5853689312934875,0.4146311283111572,0.5853689312934875
price is high compared to quality,positive,negative,0.5850086808204651,0.5850086808204651,0.4149913191795349
they always give you a good big piece of fried chicken but today was different i was served with this small piece with very little chicken mostly bone first time this has happened tasty food,positive,negative,0.5848480463027954,0.5848480463027954,0.4151518940925598
ordered american rice which provides huge amount of rice with a little amount of chicken although food is fresh but chicken amount should be increased,negative,positive,0.5846171975135803,0.4153827726840973,0.5846171975135803
why is it that quantity of the two soup bowls look like a baby toddlers bowl,negative,positive,0.5845375061035156,0.4154624938964844,0.5845375061035156
tasty waffles bad medium donut,positive,negative,0.5843212604522705,0.5843212604522705,0.4156787395477295
apnara packet korar shomoy kheal rakhben kibhabe mishti diesen packet bhije rosh porse jachse tai onosta very upsetting,negative,positive,0.5841362476348877,0.4158637225627899,0.5841362476348877
showing discounted price in the apps but keeping the original price disappointing food taste is good quantity should increase according to price,positive,negative,0.5840004682540894,0.5840004682540894,0.41599956154823303
sometimes not satisfactory,positive,negative,0.5839700102806091,0.5839700102806091,0.4160299599170685
muttor akhni was sweeter why,negative,positive,0.583614706993103,0.41638535261154175,0.583614706993103
khabar taste valo chilo bt gorom chilona,positive,negative,0.5835878849029541,0.5835878849029541,0.4164121150970459
the test is the food,positive,negative,0.583422064781189,0.583422064781189,0.41657790541648865
even after increasing the price the mutton pieces are getting smaller day by day,positive,negative,0.5833746194839478,0.5833746194839478,0.41662538051605225
why was the shawarma like burger and it lacked sauces pizza was mid,positive,negative,0.5833437442779541,0.5833437442779541,0.4166562557220459
average choice for anyone still i won t refer this if you have a deep pocket,negative,positive,0.5831764936447144,0.41682344675064087,0.5831764936447144
average as a bangladeshi amartemonn moja lageni,negative,positive,0.5831415057182312,0.41685858368873596,0.5831415057182312
fried chicken was good but salad vegetable was satisfying fried rice was distasable whoever cooked this item doesn t know what is fried rice first learn how to cook it then sell it to customers,negative,positive,0.5829042196273804,0.41709575057029724,0.5829042196273804
taste was good but price is very high absolutely not recommended,negative,positive,0.5828580856323242,0.4171419143676758,0.5828580856323242
so much late i didn t expect this much time my guest waited for so long time but the food was good be careful next time,negative,positive,0.5826204419136047,0.4173794984817505,0.5826204419136047
please don t order any one just waaaakkkkk,negative,positive,0.5825079083442688,0.4174920618534088,0.5825079083442688
i ve had bad experience with pizzaburg several times before but this time the pizza was good,positive,negative,0.5824691653251648,0.5824691653251648,0.4175308048725128
there quality have downgreaded,negative,positive,0.5823737382888794,0.4176262319087982,0.5823737382888794
the taste is not that bad the food had good quantity and it was fresh,positive,negative,0.5820679068565369,0.5820679068565369,0.4179321527481079
dal was fabulous but they burnt potato fry,negative,positive,0.5820065140724182,0.4179934561252594,0.5820065140724182
quality and quantity decreasing day by day have to be more professional,negative,positive,0.5817418694496155,0.4182581305503845,0.5817418694496155
amr food taa ekjon gorib manus key diyen karon ami food taa nibo naa,positive,negative,0.5817161202430725,0.5817161202430725,0.4182839095592499
chicken sausage pasta,positive,negative,0.58152174949646,0.58152174949646,0.4184783101081848
too much sauce for a basic salad,negative,positive,0.5807773470878601,0.4192226529121399,0.5807773470878601
the chicken biryani is reduced by sixty than before,negative,positive,0.5807514786720276,0.41924849152565,0.5807514786720276
size ta besi choto cilo,positive,negative,0.5805039405822754,0.5805039405822754,0.41949599981307983
i like it so much,positive,negative,0.5803698897361755,0.5803698897361755,0.41963011026382446
food is not bad,positive,negative,0.5800519585609436,0.5800519585609436,0.4199480414390564
quality aro vlo korte hobe,negative,positive,0.5799832940101624,0.42001667618751526,0.5799832940101624
disappoint quantity khub e kom roast er gravy nai bollei chole set menu nilam but borhani pailam na,negative,positive,0.5799282789230347,0.42007169127464294,0.5799282789230347
have to say i am impressed by the flavor profile one complaint would be the hard noodles,positive,negative,0.5796640515327454,0.5796640515327454,0.420335978269577
shawrma barger momo was good but pizza was poor,positive,negative,0.5796095728874207,0.5796095728874207,0.4203904867172241
there was spillage problem as well,negative,positive,0.5795431733131409,0.4204568862915039,0.5795431733131409
food taste is ok beef piece is too hard,positive,negative,0.5795415043830872,0.5795415043830872,0.42045852541923523
it was fairly good but did not give the cucumber,positive,negative,0.5793439745903015,0.5793439745903015,0.4206560552120209
they forgot my tomatoes in my beef cheese delight burger,positive,negative,0.5792967081069946,0.5792967081069946,0.42070332169532776
quantity or size of the chicken was too small,positive,negative,0.5789932608604431,0.5789932608604431,0.42100679874420166
it s arrived in time,positive,negative,0.5789487957954407,0.5789487957954407,0.4210512042045593
quality suppose to be maintained like your packaging,negative,positive,0.5788087248802185,0.4211913049221039,0.5788087248802185
fried rice is basically for quality need to increase,negative,positive,0.578712522983551,0.4212874472141266,0.578712522983551
salad is not included why,positive,negative,0.5785942673683167,0.5785942673683167,0.42140570282936096
the latter was good but the chicken soup was bad they don t give bowls they are the keeper s bones kalapata restaurant is better than this gives the bowl,negative,positive,0.578532874584198,0.421467125415802,0.578532874584198
earlier pizzas were more delicious today s pizza is not as tasty as before,negative,positive,0.5784232020378113,0.4215767979621887,0.5784232020378113
its not bad its very good,positive,negative,0.5784144997596741,0.5784144997596741,0.4215855002403259
i ordered bbq rice,positive,negative,0.5782392024993896,0.5782392024993896,0.42176079750061035
the hotel appears to be closed,negative,positive,0.5781348943710327,0.42186516523361206,0.5781348943710327
quantity is reducing day by day,positive,negative,0.5780264735221863,0.5780264735221863,0.4219735264778137
price is too high compared to others,negative,positive,0.5779534578323364,0.42204657196998596,0.5779534578323364
average food honestly they should really try to improve,negative,positive,0.5779162645339966,0.4220837950706482,0.5779162645339966
the food was good but the pasta i ordered supposed to have mashroom in it but they didn t give me any mashroom,positive,negative,0.5777936577796936,0.5777936577796936,0.4222063720226288
not good taste sultan s dinner is the best try to improve,negative,positive,0.5774570107460022,0.4225429594516754,0.5774570107460022
they need to improve the quality of neo mix,positive,negative,0.5772028565406799,0.5772028565406799,0.4227971136569977
the burger was not full of sauce and it had prefect amount of chicken to it loved the ratio,positive,negative,0.5770607590675354,0.5770607590675354,0.422939270734787
bhaji ta aro improve kora uchit dalda dei,positive,negative,0.5770471096038818,0.5770471096038818,0.42295292019844055
food was good but they took hours to prepare when i called fhey said its because of rush had i been a normal dine in customer would they have kept me waiting so long for a burger,negative,positive,0.5769565105438232,0.4230435788631439,0.5769565105438232
onk late delivery diseh food thik chiloh but late delivery onkkk late,negative,positive,0.5768361687660217,0.42316386103630066,0.5768361687660217
it was good but the ingredients were too less the previously ordered pizza was nicely filled and decorated but today s was not so filled,positive,negative,0.5767837166786194,0.5767837166786194,0.4232162833213806
here loti chinkri is tasty but lao chinkri is not good they have not informed us that lao chinkri mixed with shutki we don t like shutki they should write under the dish lao shutki chinkri,negative,positive,0.5767180323600769,0.4232819974422455,0.5767180323600769
can you all stop making the tehari too sweet,positive,negative,0.5766867995262146,0.5766867995262146,0.423313170671463
this is the second time they forgot to give coleslaw,negative,positive,0.5763610601425171,0.4236389696598053,0.5763610601425171
was not that bad,positive,negative,0.5762384533882141,0.5762384533882141,0.4237615466117859
there are better pizzas in the menu please don t go for crispy chicken pizza i would recommend the alfredo one toodles,negative,positive,0.576174795627594,0.4238251745700836,0.576174795627594
asked for paratha but received only naan rest of the order was ok,positive,negative,0.5761354565620422,0.5761354565620422,0.42386457324028015
unsatisfied with kolija bhuna,negative,positive,0.5760234594345093,0.42397651076316833,0.5760234594345093
sauces aro barti rr o variety mondo hoyna,positive,negative,0.5756170749664307,0.5756170749664307,0.42438292503356934
quantity was only people s quantity in the set menu i was supposed to get chicken fry but i got pieces of potato fry however for the taste i am giving,positive,negative,0.5755863189697266,0.5755863189697266,0.42441365122795105
prepared without salt,negative,positive,0.5753620862960815,0.4246378540992737,0.5753620862960815
one paket was missing but food wasnostsog good,negative,positive,0.5752401351928711,0.4247599244117737,0.5752401351928711
all their burgers have gone bad was a regular but stopped ordering recently tried their new crispy burger bs its like a street side tk crispy chicken burger but with lesser chicken in it bye bye,negative,positive,0.5751045346260071,0.4248955249786377,0.5751045346260071
there was a lot of oil,negative,positive,0.5750555992126465,0.4249444007873535,0.5750555992126465
forgot my coleslaw,negative,positive,0.5750493407249451,0.4249506890773773,0.5750493407249451
last time it was many but today got some less,positive,negative,0.5749086141586304,0.5749086141586304,0.425091415643692
quantity much smaller then other times,negative,positive,0.574796199798584,0.42520377039909363,0.574796199798584
kharap valo chilo but last je koyek bar order korechi tar theke food kom chilo and your should provide salad with kacchi,positive,negative,0.5747528672218323,0.5747528672218323,0.4252471327781677
thye forgot to provide coleslaw,negative,positive,0.5743820667266846,0.42561787366867065,0.5743820667266846
so yammii food,positive,negative,0.5743702054023743,0.5743702054023743,0.4256298243999481
chicken is less than before but the price is higher,negative,positive,0.5740628838539124,0.42593714594841003,0.5740628838539124
too much mayo or cream but other than that i am glad that they are back in business,positive,negative,0.5736209750175476,0.5736209750175476,0.4263789653778076
testy treat gradually decrease quality customer support,negative,positive,0.5734685659408569,0.42653146386146545,0.5734685659408569
fairly good for the price,negative,positive,0.573114812374115,0.4268852174282074,0.573114812374115
the pizza was amazing but i got this with wet box delivery system was very poor,negative,positive,0.572634756565094,0.42736518383026123,0.572634756565094
coke was missinh,negative,positive,0.5724049210548401,0.4275951087474823,0.5724049210548401
one of my fav restaurant onkbar order kora hoise ekhn porjnto kharap kichu paini,positive,negative,0.5723817348480225,0.5723817348480225,0.42761823534965515
used to love their chicken chowmen but they reduced the portion and the taste was not great overall hopefully they will fix it,positive,negative,0.5723270773887634,0.5723270773887634,0.4276728928089142
rice is sooo small,positive,negative,0.572161078453064,0.572161078453064,0.4278389513492584
it takes a lot of time to deliver,positive,negative,0.5721168518066406,0.5721168518066406,0.42788320779800415
fuchkar pur eto olpo chilo,negative,positive,0.5714694261550903,0.4285305440425873,0.5714694261550903
hold the sauce,positive,negative,0.5714462995529175,0.5714462995529175,0.42855364084243774
it takes very long time to deliver,positive,negative,0.5714382529258728,0.5714382529258728,0.4285617470741272
fair with test,negative,positive,0.5711671710014343,0.4288327693939209,0.5711671710014343
meat was ok but khichuri worthless,negative,positive,0.5708799958229065,0.42911994457244873,0.5708799958229065
every thing is a mess and already eaten,negative,positive,0.5703079104423523,0.42969202995300293,0.5703079104423523
food delivery man problem,negative,positive,0.5700275897979736,0.42997241020202637,0.5700275897979736
appearing buy get but provided one,negative,positive,0.5696902275085449,0.43030980229377747,0.5696902275085449
it s too late delivery i missed my party,positive,negative,0.5695937871932983,0.5695937871932983,0.43040624260902405
morog polao hits the spot perfectly but improvements should be made in jorda the sugar didn t mix with the rice properly whch gave it a weird texture when you take a bite,positive,negative,0.5693837404251099,0.5693837404251099,0.4306162893772125
pizza taste was not up to standard packaging was awesome,negative,positive,0.5690256357192993,0.4309743046760559,0.5690256357192993
taste was good bt service was poor also poor quality packing they don t pack the pickle in a packet they served the pickle on rice otherwise the rice and chicken taste was perfect,negative,positive,0.568916916847229,0.431083083152771,0.568916916847229
jei piece ta dite mana korsi specially oi piece tai dise wow,negative,positive,0.5682722926139832,0.43172773718833923,0.5682722926139832
i wanted more sauce and got less sauce,positive,negative,0.5677288174629211,0.5677288174629211,0.43227115273475647
rate kinda high,negative,positive,0.567627489566803,0.43237248063087463,0.567627489566803
lobon ta onk beshi hoiya gaca,negative,positive,0.5675925016403198,0.4324074983596802,0.5675925016403198
steamed dumplings were not delicious,positive,negative,0.5672516226768494,0.5672516226768494,0.43274831771850586
taste was average worth it only if you have the voucher both the quantity and the taste are very less compared to its original price,negative,positive,0.5670248866081238,0.43297508358955383,0.5670248866081238
one donut seemed to taste oily,positive,negative,0.5664502382278442,0.5664502382278442,0.43354976177215576
plzz dim vuna pakeging ta valo korun shb jhol diye nsto hoye jai poli diye pk krle amn hoi na plzz i hope u fixed it,positive,negative,0.5661588311195374,0.5661588311195374,0.43384116888046265
oil was high reduce the amount of oil the test was good for cock pollaw,negative,positive,0.5661082863807678,0.43389177322387695,0.5661082863807678
was fairly good the test is not bad,negative,positive,0.5659275054931641,0.4340724050998688,0.5659275054931641
this time chicken vegetable amount was just half compared to previous orders seems like price increased but quantity decreased,positive,negative,0.5657878518104553,0.5657878518104553,0.4342121481895447
borhani valo cilona,positive,negative,0.5656833052635193,0.5656833052635193,0.4343167245388031
amount is not good enough this time i have ordered several times previously they provided gooh service,negative,positive,0.5656419396400452,0.43435803055763245,0.5656419396400452
their food is good but sent cold always,positive,negative,0.5654638409614563,0.5654638409614563,0.4345361590385437
they didn t give me the mayo that i have ordered otherwise the taste was good,positive,negative,0.5652656555175781,0.5652656555175781,0.43473437428474426
potato mash should come more at this price feels like hygiene,positive,negative,0.5652152299880981,0.5652152299880981,0.43478474020957947
give more meat than fat,positive,negative,0.565136194229126,0.565136194229126,0.43486374616622925
fish finger prawn chowmein packaging was not good should be improved,positive,negative,0.5651137232780457,0.5651137232780457,0.43488624691963196
that was so spicy,positive,negative,0.5650336146354675,0.5650336146354675,0.43496641516685486
the taste of the food is good but i ordered a fried egg for breakfast and was given a half fried egg and the egg price is tk,negative,positive,0.5650123953819275,0.4349876344203949,0.5650123953819275
promo code foods are small,negative,positive,0.5647743344306946,0.4352256953716278,0.5647743344306946
mixed vegetables say you only give gourds do business in a halal way earn money in a reasonable way,negative,positive,0.5647531151771545,0.43524688482284546,0.5647531151771545
the size of the crispy king was too smaller than the regular one,negative,positive,0.564021646976471,0.43597832322120667,0.564021646976471
the cake was very good but the bhai burger was made in and smelled sour i was ordering for my younger brother the poor guy was upset,negative,positive,0.5637483596801758,0.436251699924469,0.5637483596801758
the food was good but every time i have chicken buzz the day after i get food poisoning,positive,negative,0.5637052059173584,0.5637052059173584,0.4362947940826416
this restaurant takes a lot of time to prepare the food,negative,positive,0.5635973811149597,0.43640267848968506,0.5635973811149597
improve the rice in biriyani,positive,negative,0.5634964108467102,0.5634964108467102,0.4365036189556122
brother bhaji may melt in the heat and become a filling but i ordered bharta how did it change to fried and all are the same curry,negative,positive,0.5634644627571106,0.4365355670452118,0.5634644627571106
tasty treat delivered the cake all right but rider didn t deliver the food because i accidentally put the wrong address i contacted him and corrected the address but he switched off his phone,positive,negative,0.5633429288864136,0.5633429288864136,0.43665704131126404
i ordered nachos but was given wonton and soup,negative,positive,0.5632707476615906,0.4367292523384094,0.5632707476615906
vai apnara maje maje chicken tawa fry te mosolla kom den kno shos ta aktu barai diyen,negative,positive,0.563076376914978,0.43692368268966675,0.563076376914978
garlic nan order giyechilm kintu normal nan chilo khabar er man aro valo kora uchit,negative,positive,0.5630300045013428,0.4369699954986572,0.5630300045013428
late for serving,positive,negative,0.5626757740974426,0.5626757740974426,0.4373241662979126
definitely no restaurant for breakfast in uttara,positive,negative,0.5626357793807983,0.5626357793807983,0.4373641908168793
taste was ok but delivery was extremely late,negative,positive,0.5622221827507019,0.4377778470516205,0.5622221827507019
late in preparing ammay bokisoin amare afnarar lagi,positive,negative,0.5621726512908936,0.5621726512908936,0.43782734870910645
i don t think so that chicken was fresh,negative,positive,0.5621123313903809,0.43788766860961914,0.5621123313903809
quality is not best but price is too much,positive,negative,0.5619210004806519,0.5619210004806519,0.43807896971702576
can t say anything,negative,positive,0.5618970394134521,0.43810293078422546,0.5618970394134521
there was prawn in schezwan chicken rice i m suffering from allergy,negative,positive,0.561758279800415,0.43824172019958496,0.561758279800415
need to add more juicy flavor into meat and the meat was not good it had black color fatty meat covering the entire pice need to develop the quality,negative,positive,0.5617377161979675,0.43826228380203247,0.5617377161979675
ordered chicken chap taste was good but quantity is less compared to the price,positive,negative,0.561671257019043,0.561671257019043,0.43832874298095703
taste was good but amount was too poor according to ordered menu,negative,positive,0.5615733861923218,0.4384266436100006,0.5615733861923218
rice olpo den kno,positive,negative,0.5614556074142456,0.5614556074142456,0.43854445219039917
amr specially alur dom ta khub taste lageche luchi ba ruti diye khete khub vloi lage,positive,negative,0.5610389709472656,0.5610389709472656,0.4389609396457672
salad was not enough,negative,positive,0.5605968236923218,0.4394031763076782,0.5605968236923218
i think we were packaged for bucks once,negative,positive,0.5601766109466553,0.4398233890533447,0.5601766109466553
ignored all instructions about the order,negative,positive,0.5599881410598755,0.4400118291378021,0.5599881410598755
portion is small,negative,positive,0.5598059296607971,0.4401940703392029,0.5598059296607971
in my taste the popcorn rice bowl is out of,negative,positive,0.5594395399093628,0.4405604898929596,0.5594395399093628
buy get burger ta taka poreche pandabox voucher diye taste dam hishebe valo,positive,negative,0.5594102144241333,0.5594102144241333,0.4405897855758667
i founf some weird thibgs,negative,positive,0.5593211054801941,0.4406788945198059,0.5593211054801941
the portion and the number of beef pieces was adequate given the price food was enjoyable too,positive,negative,0.5590572357177734,0.5590572357177734,0.44094279408454895
why the shakes were open,negative,positive,0.559032142162323,0.440967857837677,0.559032142162323
everything was goof except for some meat pieces which were not soft as usual,positive,negative,0.5589672923088074,0.5589672923088074,0.44103264808654785
set menu as always good but the meat box kindly dont scam people by naming it meat box rather name it potato fries box,positive,negative,0.5589041709899902,0.5589041709899902,0.44109585881233215
thai soup is too sweet,positive,negative,0.5589012503623962,0.5589012503623962,0.44109874963760376
literally the greatest kacchi in bangladesh,positive,negative,0.5587695837020874,0.5587695837020874,0.4412303566932678
salad dile ki gorib hoiya jaiten,negative,positive,0.5585582852363586,0.44144171476364136,0.5585582852363586
every time you make an offer the quality of the food goes down please keep the standard we don t need an offer,negative,positive,0.5585448145866394,0.4414551854133606,0.5585448145866394
food quality is better than other hotels,positive,negative,0.558541476726532,0.558541476726532,0.4414585530757904
tooooooooo much spicy,negative,positive,0.5583649277687073,0.4416351020336151,0.5583649277687073
according to the price they should increase the quantity of food,negative,positive,0.5583627820014954,0.44163721799850464,0.5583627820014954
khbr er quantity taste khub e vlo chilo bt ta item missing chilo soft drink,positive,negative,0.5582857131958008,0.5582857131958008,0.4417142868041992
chui ekbare thin ekta dise mane dekhai zaina parcel e karsaji kore ora i think for voucher apply korle other wise oder restaurant e boshe khele quantity quality tase always best,negative,positive,0.5582810640335083,0.4417189955711365,0.5582810640335083
i did not get any lemon salad the food was amazing,positive,negative,0.558252215385437,0.558252215385437,0.44174784421920776
beef bhuna curry quantity akbare kom dam anujayi,negative,positive,0.558165967464447,0.44183406233787537,0.558165967464447
meat size was small,positive,negative,0.5581315755844116,0.5581315755844116,0.44186848402023315
in sarma there was sand i complained to food panda it was solved alhamdulillah thanks food panda,negative,positive,0.5579442977905273,0.4420556426048279,0.5579442977905273
potato wages were wither,positive,negative,0.557774007320404,0.557774007320404,0.44222602248191833
meat in one pie one bone and two meat potatoes were ok too jorda and borhani were also good thanks sultan dines,positive,negative,0.5577592849731445,0.5577592849731445,0.44224074482917786
they should order from this device,positive,negative,0.5577035546302795,0.5577035546302795,0.4422963857650757
singara coat should have thinner aged people feel pain to eat,positive,negative,0.5576084852218628,0.5576084852218628,0.4423915147781372
sala ra always jul sarad don t give them how people will eat it,positive,negative,0.5575828552246094,0.5575828552246094,0.44241708517074585
egg burgers used to be very good now it has become inferior,negative,positive,0.5575808882713318,0.442419171333313,0.5575808882713318
the kachchi was good but the mutton piece was boneless and small and the glass was very cold the chicken grill was also interesting but this too got cold,negative,positive,0.5575380921363831,0.44246184825897217,0.5575380921363831
the food was good but they took almost hours for just sharma just piece sharma hours,negative,positive,0.557403564453125,0.442596435546875,0.557403564453125
can t follow requests at all were all competent staff fired,negative,positive,0.5573553442955017,0.4426445960998535,0.5573553442955017
more spices have been given to eat rice with so many spices,negative,positive,0.5571863651275635,0.44281357526779175,0.5571863651275635
taste wasn t good less salt and flavor but good quantity of chicken,negative,positive,0.5571578145027161,0.4428422152996063,0.5571578145027161
quality of food needs improvement specially borhani mutton biriyani,negative,positive,0.5571198463439941,0.44288021326065063,0.5571198463439941
it was too hot eto jhal khetei parini ami,negative,positive,0.5568198561668396,0.443180114030838,0.5568198561668396
food was alright but i ordered x chicken hydrabadj biriyani they sent me boxes,negative,positive,0.5566537380218506,0.44334620237350464,0.5566537380218506
ordered one large pizza i m not satisfied with the price but tbh the pizza was super delicious gonna order more from here in sha allah,positive,negative,0.5566467642784119,0.5566467642784119,0.44335317611694336
chocolate chips moist cake donut,positive,negative,0.5565147399902344,0.5565147399902344,0.443485289812088
the taste of all food was average the polao almost felt like plain rice with very little spots the only good thing is it s all homely would rate about,positive,negative,0.5563209056854248,0.5563209056854248,0.4436790645122528
the momos weren t bad but the filling inside was same for all the flavors of momo in platter the gravy on top was alright the dough was on the thicker side as well and i prefer them to be thin,negative,positive,0.5562599301338196,0.4437400698661804,0.5562599301338196
i think bashaundhara branch provides better taste,positive,negative,0.5561995506286621,0.5561995506286621,0.44380050897598267
food was expansive,negative,positive,0.556064248085022,0.4439358115196228,0.556064248085022
as usual not satisfactory,negative,positive,0.5558852553367615,0.4441147744655609,0.5558852553367615
everything was fine but they did not want to provide soft drinks in pickup order after i showed them the list on the chart several times they still did not agree but in an old bottle they gave a little bit of coke to use,positive,negative,0.555726170539856,0.555726170539856,0.44427382946014404
the rasmalai was not that good but all the other dishes were good,positive,negative,0.5556747913360596,0.5556747913360596,0.44432517886161804
ja order kori seta paoa jay na ekhane khabarer quality valoi,negative,positive,0.5555378198623657,0.4444621503353119,0.5555378198623657
chillox er burger sob somoy bhalo hoy kintu kalke keno jani na mayo ta tok tok chilo sokale order korechilm tai hoyto ager purono mayo use kora hoyechilo,negative,positive,0.5555107593536377,0.4444892406463623,0.5555107593536377
the morog polau was right on the tastebuds the sweetness can be subtle not overwhelming chicken slightly saut ed do not over fry next gravy flavor it,positive,negative,0.5552932024002075,0.5552932024002075,0.44470685720443726
delivery was too late nd over all not bad i liked it,positive,negative,0.5550671219825745,0.5550671219825745,0.4449329376220703
since when did madchef start giving such less amount of rice,negative,positive,0.5550517439842224,0.4449482262134552,0.5550517439842224
god tier food chain,positive,negative,0.5549327731132507,0.5549327731132507,0.44506722688674927
amount is good but there is less amount of gravy and roast piece is not that much good,negative,positive,0.5543854832649231,0.4456145167350769,0.5543854832649231
pasta test good but chicken chilo na bolley choe,negative,positive,0.5541863441467285,0.4458136260509491,0.5541863441467285
naga chicken burger burger was not as big as it showed like always but it tasted quite good and the spice really not much its just spicy at max at least for me,positive,negative,0.5541314482688904,0.5541314482688904,0.44586852192878723
bhai one item short,positive,negative,0.5540409684181213,0.5540409684181213,0.44595906138420105
seal the box properly next time not with rubber bands perhaps put it in bag and tape the bag for health and safety reason other than food was great,positive,negative,0.5538103580474854,0.5538103580474854,0.4461895823478699
i did not enjoy eating the roast was fun,negative,positive,0.5536025166511536,0.4463975131511688,0.5536025166511536
their food is ok alu baji and dal vuna is satisfactory but dim vuna is not so good,positive,negative,0.5535566806793213,0.5535566806793213,0.4464433491230011
chicken curry te long er amount onek beshi chhilo aar test khub overpowering chhilo,negative,positive,0.553464949131012,0.44653502106666565,0.553464949131012
they are importing the home delivery day by day keep it up only resturant that do not compromise with their quality,positive,negative,0.5534083843231201,0.5534083843231201,0.4465916156768799
taste ingredients amount l guess they can t change the bogo lovers maker s size must recommend,positive,negative,0.5533000230789185,0.5533000230789185,0.44670000672340393
they re losing their touch on the cashewnut salad it used to be good,negative,positive,0.5531308054924011,0.4468691647052765,0.5531308054924011
they need to know what is peri peri flavor,negative,positive,0.5530653595924377,0.4469345808029175,0.5530653595924377
at least ta sauce dileo hoito,positive,negative,0.5527913570404053,0.5527913570404053,0.44720858335494995
the whiped cream is ok but the taste of the cake is not good at all you should use a better quality coco powder to make cakes,negative,positive,0.5526472330093384,0.4473527669906616,0.5526472330093384
the food tasted superb the quantity was very satisfying but they should have packed the soup in another way instead of polythene it was very disappointing,positive,negative,0.5524972677230835,0.5524972677230835,0.4475027620792389
no salat is offered with basmati kachchi borhani and zorda were fun,positive,negative,0.5523574948310852,0.5523574948310852,0.4476425051689148
rezalar j smell j taste kichui nai just oil tasty to obosshoi na roast polao ta better jorda motamoti khabar er taste aro ektu unnoto korte hobe packing valo,negative,positive,0.5523303747177124,0.4476696848869324,0.5523303747177124
english roasted meal e gravy r quantity please arektu baraben and rice er quantity din din jebhabe komtese,positive,negative,0.5522469282150269,0.5522469282150269,0.44775310158729553
mutton er jaigai beef kno,negative,positive,0.5521140098571777,0.44788604974746704,0.5521140098571777
i had a wholesome meal having the wrap i ve tried chicken wrap,positive,negative,0.5520888566970825,0.5520888566970825,0.4479111135005951
price komano uchit,negative,positive,0.5520117282867432,0.44798821210861206,0.5520117282867432
the message on the cake was crafted the way i wanted it was very thoughtful,positive,negative,0.5519917607307434,0.5519917607307434,0.448008269071579
not bad but they switched prawn ball to chicken ball and did not expect this from such an expensive shop,negative,positive,0.5519778728485107,0.44802212715148926,0.5519778728485107
the bun was a bit stale,negative,positive,0.551826000213623,0.44817405939102173,0.551826000213623
